phase duration (us),pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
50,800,5.48,1.5*threshold,5,160
50,800,5.48,1.5*threshold,5,163
50,800,5.48,1.5*threshold,5,165
50,800,5.48,1.5*threshold,5,168
50,800,5.48,1.5*threshold,5,170
50,800,5.48,1.5*threshold,5,173
50,800,5.48,1.5*threshold,5,175
50,800,5.48,1.5*threshold,5,178
50,800,5.48,1.5*threshold,5,180
50,800,5.48,1.5*threshold,5,183
50,800,5.48,1.5*threshold,5,185
50,800,5.48,1.5*threshold,5,188
50,800,5.48,1.5*threshold,5,190
50,800,5.48,1.5*threshold,5,194
50,800,5.48,1.5*threshold,5,196
50,800,5.48,1.5*threshold,5,199
50,800,5.48,1.5*threshold,5,201
50,800,5.48,1.5*threshold,5,204
50,800,5.48,1.5*threshold,5,206
50,800,5.48,1.5*threshold,5,209
50,800,5.48,1.5*threshold,5,211
50,800,5.48,1.5*threshold,5,214
50,800,5.48,1.5*threshold,5,216
50,800,5.48,1.5*threshold,5,219
50,800,5.48,1.5*threshold,5,221
50,800,5.48,1.5*threshold,5,224
50,800,5.48,1.5*threshold,5,228
50,800,5.48,1.5*threshold,5,230
50,800,5.48,1.5*threshold,5,233
50,800,5.48,1.5*threshold,5,235
50,800,5.48,1.5*threshold,5,239
50,800,5.48,1.5*threshold,5,241
50,800,5.48,1.5*threshold,5,244
50,800,5.48,1.5*threshold,5,248
50,800,5.48,1.5*threshold,5,250
50,800,5.48,1.5*threshold,5,253
50,800,5.48,1.5*threshold,5,255
50,800,5.48,1.5*threshold,5,258
50,800,5.48,1.5*threshold,5,260
50,800,5.48,1.5*threshold,5,263
50,800,5.48,1.5*threshold,5,265
50,800,5.48,1.5*threshold,5,268
50,800,5.48,1.5*threshold,5,272
50,800,5.48,1.5*threshold,5,275
50,800,5.48,1.5*threshold,5,278
50,800,5.48,1.5*threshold,5,280
50,800,5.48,1.5*threshold,5,283
50,800,5.48,1.5*threshold,5,285
50,800,5.48,1.5*threshold,5,288
50,800,5.48,1.5*threshold,5,290
50,800,5.48,1.5*threshold,5,293
50,800,5.48,1.5*threshold,5,295
50,800,5.48,1.5*threshold,5,298
50,800,5.48,1.5*threshold,6,1
50,800,5.48,1.5*threshold,6,6
50,800,5.48,1.5*threshold,6,9
50,800,5.48,1.5*threshold,6,11
50,800,5.48,1.5*threshold,6,16
50,800,5.48,1.5*threshold,6,19
50,800,5.48,1.5*threshold,6,21
50,800,5.48,1.5*threshold,6,24
50,800,5.48,1.5*threshold,6,26
50,800,5.48,1.5*threshold,6,29
50,800,5.48,1.5*threshold,6,31
50,800,5.48,1.5*threshold,6,35
50,800,5.48,1.5*threshold,6,38
50,800,5.48,1.5*threshold,6,40
50,800,5.48,1.5*threshold,6,43
50,800,5.48,1.5*threshold,6,45
50,800,5.48,1.5*threshold,6,48
50,800,5.48,1.5*threshold,6,50
50,800,5.48,1.5*threshold,6,53
50,800,5.48,1.5*threshold,6,55
50,800,5.48,1.5*threshold,6,58
50,800,5.48,1.5*threshold,6,60
50,800,5.48,1.5*threshold,6,63
50,800,5.48,1.5*threshold,6,65
50,800,5.48,1.5*threshold,6,68
50,800,5.48,1.5*threshold,6,70
50,800,5.48,1.5*threshold,6,73
50,800,5.48,1.5*threshold,6,75
50,800,5.48,1.5*threshold,6,78
50,800,5.48,1.5*threshold,6,80
50,800,5.48,1.5*threshold,6,83
50,800,5.48,1.5*threshold,6,85
50,800,5.48,1.5*threshold,6,88
50,800,5.48,1.5*threshold,6,90
50,800,5.48,1.5*threshold,6,93
50,800,5.48,1.5*threshold,6,95
50,800,5.48,1.5*threshold,6,99
50,800,5.48,1.5*threshold,6,101
50,800,5.48,1.5*threshold,6,104
50,800,5.48,1.5*threshold,6,106
50,800,5.48,1.5*threshold,6,109
50,800,5.48,1.5*threshold,6,111
50,800,5.48,1.5*threshold,6,114
50,800,5.48,1.5*threshold,6,116
50,800,5.48,1.5*threshold,6,119
50,800,5.48,1.5*threshold,6,121
50,800,5.48,1.5*threshold,6,126
50,800,5.48,1.5*threshold,6,129
50,800,5.48,1.5*threshold,6,131
50,800,5.48,1.5*threshold,6,134
50,800,5.48,1.5*threshold,6,136
50,800,5.48,1.5*threshold,6,139
50,800,5.48,1.5*threshold,6,141
50,800,5.48,1.5*threshold,6,144
50,800,5.48,1.5*threshold,6,146
50,800,5.48,1.5*threshold,6,149
50,800,5.48,1.5*threshold,6,151
50,800,5.48,1.5*threshold,6,154
50,800,5.48,1.5*threshold,6,156
50,800,5.48,1.5*threshold,6,159
50,800,5.48,1.5*threshold,6,161
50,800,5.48,1.5*threshold,6,164
50,800,5.48,1.5*threshold,6,166
50,800,5.48,1.5*threshold,6,169
50,800,5.48,1.5*threshold,6,171
50,800,5.48,1.5*threshold,6,174
50,800,5.48,1.5*threshold,6,176
50,800,5.48,1.5*threshold,6,179
50,800,5.48,1.5*threshold,6,181
50,800,5.48,1.5*threshold,6,184
50,800,5.48,1.5*threshold,6,186
50,800,5.48,1.5*threshold,6,189
50,800,5.48,1.5*threshold,6,192
50,800,5.48,1.5*threshold,6,194
50,800,5.48,1.5*threshold,6,196
50,800,5.48,1.5*threshold,6,199
50,800,5.48,1.5*threshold,6,201
50,800,5.48,1.5*threshold,6,204
50,800,5.48,1.5*threshold,6,206
50,800,5.48,1.5*threshold,6,210
50,800,5.48,1.5*threshold,6,213
50,800,5.48,1.5*threshold,6,215
50,800,5.48,1.5*threshold,6,218
50,800,5.48,1.5*threshold,6,220
50,800,5.48,1.5*threshold,6,223
50,800,5.48,1.5*threshold,6,225
50,800,5.48,1.5*threshold,6,228
50,800,5.48,1.5*threshold,6,230
50,800,5.48,1.5*threshold,6,233
50,800,5.48,1.5*threshold,6,235
50,800,5.48,1.5*threshold,6,240
50,800,5.48,1.5*threshold,6,243
50,800,5.48,1.5*threshold,6,245
50,800,5.48,1.5*threshold,6,248
50,800,5.48,1.5*threshold,6,250
50,800,5.48,1.5*threshold,6,253
50,800,5.48,1.5*threshold,6,255
50,800,5.48,1.5*threshold,6,258
50,800,5.48,1.5*threshold,6,260
50,800,5.48,1.5*threshold,6,263
50,800,5.48,1.5*threshold,6,265
50,800,5.48,1.5*threshold,6,268
50,800,5.48,1.5*threshold,6,272
50,800,5.48,1.5*threshold,6,275
50,800,5.48,1.5*threshold,6,278
50,800,5.48,1.5*threshold,6,280
50,800,5.48,1.5*threshold,6,283
50,800,5.48,1.5*threshold,6,285
50,800,5.48,1.5*threshold,6,288
50,800,5.48,1.5*threshold,6,290
50,800,5.48,1.5*threshold,6,293
50,800,5.48,1.5*threshold,6,295
50,800,5.48,1.5*threshold,6,298
50,800,5.48,1.5*threshold,7,1
50,800,5.48,1.5*threshold,7,5
50,800,5.48,1.5*threshold,7,8
50,800,5.48,1.5*threshold,7,10
50,800,5.48,1.5*threshold,7,13
50,800,5.48,1.5*threshold,7,15
50,800,5.48,1.5*threshold,7,19
50,800,5.48,1.5*threshold,7,21
50,800,5.48,1.5*threshold,7,24
50,800,5.48,1.5*threshold,7,26
50,800,5.48,1.5*threshold,7,29
50,800,5.48,1.5*threshold,7,31
50,800,5.48,1.5*threshold,7,34
50,800,5.48,1.5*threshold,7,38
50,800,5.48,1.5*threshold,7,40
50,800,5.48,1.5*threshold,7,43
50,800,5.48,1.5*threshold,7,45
50,800,5.48,1.5*threshold,7,48
50,800,5.48,1.5*threshold,7,50
50,800,5.48,1.5*threshold,7,53
50,800,5.48,1.5*threshold,7,55
50,800,5.48,1.5*threshold,7,58
50,800,5.48,1.5*threshold,7,60
50,800,5.48,1.5*threshold,7,63
50,800,5.48,1.5*threshold,7,65
50,800,5.48,1.5*threshold,7,68
50,800,5.48,1.5*threshold,7,70
50,800,5.48,1.5*threshold,7,73
50,800,5.48,1.5*threshold,7,75
50,800,5.48,1.5*threshold,7,78
50,800,5.48,1.5*threshold,7,80
50,800,5.48,1.5*threshold,7,83
50,800,5.48,1.5*threshold,7,85
50,800,5.48,1.5*threshold,7,88
50,800,5.48,1.5*threshold,7,90
50,800,5.48,1.5*threshold,7,93
50,800,5.48,1.5*threshold,7,96
50,800,5.48,1.5*threshold,7,99
50,800,5.48,1.5*threshold,7,101
50,800,5.48,1.5*threshold,7,104
50,800,5.48,1.5*threshold,7,106
50,800,5.48,1.5*threshold,7,109
50,800,5.48,1.5*threshold,7,111
50,800,5.48,1.5*threshold,7,114
50,800,5.48,1.5*threshold,7,116
50,800,5.48,1.5*threshold,7,120
50,800,5.48,1.5*threshold,7,123
50,800,5.48,1.5*threshold,7,128
50,800,5.48,1.5*threshold,7,130
50,800,5.48,1.5*threshold,7,133
50,800,5.48,1.5*threshold,7,135
50,800,5.48,1.5*threshold,7,138
50,800,5.48,1.5*threshold,7,140
50,800,5.48,1.5*threshold,7,144
50,800,5.48,1.5*threshold,7,146
50,800,5.48,1.5*threshold,7,149
50,800,5.48,1.5*threshold,7,151
50,800,5.48,1.5*threshold,7,154
50,800,5.48,1.5*threshold,7,156
50,800,5.48,1.5*threshold,7,159
50,800,5.48,1.5*threshold,7,161
50,800,5.48,1.5*threshold,7,164
50,800,5.48,1.5*threshold,7,166
50,800,5.48,1.5*threshold,7,169
50,800,5.48,1.5*threshold,7,171
50,800,5.48,1.5*threshold,7,174
50,800,5.48,1.5*threshold,7,176
50,800,5.48,1.5*threshold,7,179
50,800,5.48,1.5*threshold,7,182
50,800,5.48,1.5*threshold,7,184
50,800,5.48,1.5*threshold,7,186
50,800,5.48,1.5*threshold,7,189
50,800,5.48,1.5*threshold,7,191
50,800,5.48,1.5*threshold,7,194
50,800,5.48,1.5*threshold,7,196
50,800,5.48,1.5*threshold,7,199
50,800,5.48,1.5*threshold,7,201
50,800,5.48,1.5*threshold,7,204
50,800,5.48,1.5*threshold,7,206
50,800,5.48,1.5*threshold,7,209
50,800,5.48,1.5*threshold,7,211
50,800,5.48,1.5*threshold,7,215
50,800,5.48,1.5*threshold,7,218
50,800,5.48,1.5*threshold,7,220
50,800,5.48,1.5*threshold,7,223
50,800,5.48,1.5*threshold,7,225
50,800,5.48,1.5*threshold,7,228
50,800,5.48,1.5*threshold,7,230
50,800,5.48,1.5*threshold,7,233
50,800,5.48,1.5*threshold,7,235
50,800,5.48,1.5*threshold,7,239
50,800,5.48,1.5*threshold,7,241
50,800,5.48,1.5*threshold,7,244
50,800,5.48,1.5*threshold,7,246
50,800,5.48,1.5*threshold,7,249
50,800,5.48,1.5*threshold,7,251
50,800,5.48,1.5*threshold,7,254
50,800,5.48,1.5*threshold,7,256
50,800,5.48,1.5*threshold,7,259
50,800,5.48,1.5*threshold,7,261
50,800,5.48,1.5*threshold,7,264
50,800,5.48,1.5*threshold,7,268
50,800,5.48,1.5*threshold,7,270
50,800,5.48,1.5*threshold,7,273
50,800,5.48,1.5*threshold,7,275
50,800,5.48,1.5*threshold,7,278
50,800,5.48,1.5*threshold,7,280
50,800,5.48,1.5*threshold,7,283
50,800,5.48,1.5*threshold,7,285
50,800,5.48,1.5*threshold,7,288
50,800,5.48,1.5*threshold,7,290
50,800,5.48,1.5*threshold,7,293
50,800,5.48,1.5*threshold,7,295
50,800,5.48,1.5*threshold,8,1
50,800,5.48,1.5*threshold,8,5
50,800,5.48,1.5*threshold,8,8
50,800,5.48,1.5*threshold,8,10
50,800,5.48,1.5*threshold,8,13
50,800,5.48,1.5*threshold,8,15
50,800,5.48,1.5*threshold,8,18
50,800,5.48,1.5*threshold,8,20
50,800,5.48,1.5*threshold,8,24
50,800,5.48,1.5*threshold,8,26
50,800,5.48,1.5*threshold,8,29
50,800,5.48,1.5*threshold,8,32
50,800,5.48,1.5*threshold,8,35
50,800,5.48,1.5*threshold,8,38
50,800,5.48,1.5*threshold,8,40
50,800,5.48,1.5*threshold,8,43
50,800,5.48,1.5*threshold,8,45
50,800,5.48,1.5*threshold,8,48
50,800,5.48,1.5*threshold,8,50
50,800,5.48,1.5*threshold,8,53
50,800,5.48,1.5*threshold,8,55
50,800,5.48,1.5*threshold,8,58
50,800,5.48,1.5*threshold,8,60
50,800,5.48,1.5*threshold,8,63
50,800,5.48,1.5*threshold,8,65
50,800,5.48,1.5*threshold,8,68
50,800,5.48,1.5*threshold,8,70
50,800,5.48,1.5*threshold,8,73
50,800,5.48,1.5*threshold,8,75
50,800,5.48,1.5*threshold,8,78
50,800,5.48,1.5*threshold,8,80
50,800,5.48,1.5*threshold,8,83
50,800,5.48,1.5*threshold,8,85
50,800,5.48,1.5*threshold,8,88
50,800,5.48,1.5*threshold,8,90
50,800,5.48,1.5*threshold,8,93
50,800,5.48,1.5*threshold,8,95
50,800,5.48,1.5*threshold,8,98
50,800,5.48,1.5*threshold,8,100
50,800,5.48,1.5*threshold,8,103
50,800,5.48,1.5*threshold,8,105
50,800,5.48,1.5*threshold,8,108
50,800,5.48,1.5*threshold,8,110
50,800,5.48,1.5*threshold,8,113
50,800,5.48,1.5*threshold,8,115
50,800,5.48,1.5*threshold,8,118
50,800,5.48,1.5*threshold,8,120
50,800,5.48,1.5*threshold,8,123
50,800,5.48,1.5*threshold,8,125
50,800,5.48,1.5*threshold,8,128
50,800,5.48,1.5*threshold,8,130
50,800,5.48,1.5*threshold,8,133
50,800,5.48,1.5*threshold,8,135
50,800,5.48,1.5*threshold,8,138
50,800,5.48,1.5*threshold,8,140
50,800,5.48,1.5*threshold,8,143
50,800,5.48,1.5*threshold,8,145
50,800,5.48,1.5*threshold,8,148
50,800,5.48,1.5*threshold,8,150
50,800,5.48,1.5*threshold,8,153
50,800,5.48,1.5*threshold,8,155
50,800,5.48,1.5*threshold,8,158
50,800,5.48,1.5*threshold,8,161
50,800,5.48,1.5*threshold,8,164
50,800,5.48,1.5*threshold,8,166
50,800,5.48,1.5*threshold,8,169
50,800,5.48,1.5*threshold,8,171
50,800,5.48,1.5*threshold,8,174
50,800,5.48,1.5*threshold,8,176
50,800,5.48,1.5*threshold,8,179
50,800,5.48,1.5*threshold,8,181
50,800,5.48,1.5*threshold,8,184
50,800,5.48,1.5*threshold,8,186
50,800,5.48,1.5*threshold,8,189
50,800,5.48,1.5*threshold,8,192
50,800,5.48,1.5*threshold,8,195
50,800,5.48,1.5*threshold,8,198
50,800,5.48,1.5*threshold,8,200
50,800,5.48,1.5*threshold,8,203
50,800,5.48,1.5*threshold,8,205
50,800,5.48,1.5*threshold,8,208
50,800,5.48,1.5*threshold,8,210
50,800,5.48,1.5*threshold,8,213
50,800,5.48,1.5*threshold,8,215
50,800,5.48,1.5*threshold,8,218
50,800,5.48,1.5*threshold,8,220
50,800,5.48,1.5*threshold,8,223
50,800,5.48,1.5*threshold,8,226
50,800,5.48,1.5*threshold,8,229
50,800,5.48,1.5*threshold,8,231
50,800,5.48,1.5*threshold,8,234
50,800,5.48,1.5*threshold,8,236
50,800,5.48,1.5*threshold,8,239
50,800,5.48,1.5*threshold,8,241
50,800,5.48,1.5*threshold,8,244
50,800,5.48,1.5*threshold,8,246
50,800,5.48,1.5*threshold,8,249
50,800,5.48,1.5*threshold,8,251
50,800,5.48,1.5*threshold,8,254
50,800,5.48,1.5*threshold,8,256
50,800,5.48,1.5*threshold,8,259
50,800,5.48,1.5*threshold,8,261
50,800,5.48,1.5*threshold,8,264
50,800,5.48,1.5*threshold,8,266
50,800,5.48,1.5*threshold,8,269
50,800,5.48,1.5*threshold,8,271
50,800,5.48,1.5*threshold,8,274
50,800,5.48,1.5*threshold,8,276
50,800,5.48,1.5*threshold,8,279
50,800,5.48,1.5*threshold,8,281
50,800,5.48,1.5*threshold,8,285
50,800,5.48,1.5*threshold,8,288
50,800,5.48,1.5*threshold,8,290
50,800,5.48,1.5*threshold,8,293
50,800,5.48,1.5*threshold,8,295
50,800,5.48,1.5*threshold,8,298
50,800,5.48,1.5*threshold,9,1
50,800,5.48,1.5*threshold,9,4
50,800,5.48,1.5*threshold,9,6
50,800,5.48,1.5*threshold,9,9
50,800,5.48,1.5*threshold,9,11
50,800,5.48,1.5*threshold,9,14
50,800,5.48,1.5*threshold,9,16
50,800,5.48,1.5*threshold,9,19
50,800,5.48,1.5*threshold,9,21
50,800,5.48,1.5*threshold,9,24
50,800,5.48,1.5*threshold,9,26
50,800,5.48,1.5*threshold,9,29
50,800,5.48,1.5*threshold,9,31
50,800,5.48,1.5*threshold,9,34
50,800,5.48,1.5*threshold,9,36
50,800,5.48,1.5*threshold,9,39
50,800,5.48,1.5*threshold,9,41
50,800,5.48,1.5*threshold,9,44
50,800,5.48,1.5*threshold,9,46
50,800,5.48,1.5*threshold,9,49
50,800,5.48,1.5*threshold,9,51
50,800,5.48,1.5*threshold,9,54
50,800,5.48,1.5*threshold,9,56
50,800,5.48,1.5*threshold,9,59
50,800,5.48,1.5*threshold,9,61
50,800,5.48,1.5*threshold,9,64
50,800,5.48,1.5*threshold,9,66
50,800,5.48,1.5*threshold,9,69
50,800,5.48,1.5*threshold,9,71
50,800,5.48,1.5*threshold,9,74
50,800,5.48,1.5*threshold,9,76
50,800,5.48,1.5*threshold,9,79
50,800,5.48,1.5*threshold,9,81
50,800,5.48,1.5*threshold,9,84
50,800,5.48,1.5*threshold,9,86
50,800,5.48,1.5*threshold,9,89
50,800,5.48,1.5*threshold,9,91
50,800,5.48,1.5*threshold,9,94
50,800,5.48,1.5*threshold,9,98
50,800,5.48,1.5*threshold,9,100
50,800,5.48,1.5*threshold,9,103
50,800,5.48,1.5*threshold,9,105
50,800,5.48,1.5*threshold,9,110
50,800,5.48,1.5*threshold,9,113
50,800,5.48,1.5*threshold,9,116
50,800,5.48,1.5*threshold,9,119
50,800,5.48,1.5*threshold,9,121
50,800,5.48,1.5*threshold,9,124
50,800,5.48,1.5*threshold,9,126
50,800,5.48,1.5*threshold,9,129
50,800,5.48,1.5*threshold,9,131
50,800,5.48,1.5*threshold,9,134
50,800,5.48,1.5*threshold,9,136
50,800,5.48,1.5*threshold,9,139
50,800,5.48,1.5*threshold,9,141
50,800,5.48,1.5*threshold,9,144
50,800,5.48,1.5*threshold,9,146
50,800,5.48,1.5*threshold,9,149
50,800,5.48,1.5*threshold,9,151
50,800,5.48,1.5*threshold,9,154
50,800,5.48,1.5*threshold,9,156
50,800,5.48,1.5*threshold,9,159
50,800,5.48,1.5*threshold,9,161
50,800,5.48,1.5*threshold,9,164
50,800,5.48,1.5*threshold,9,166
50,800,5.48,1.5*threshold,9,169
50,800,5.48,1.5*threshold,9,171
50,800,5.48,1.5*threshold,9,174
50,800,5.48,1.5*threshold,9,176
50,800,5.48,1.5*threshold,9,179
50,800,5.48,1.5*threshold,9,181
50,800,5.48,1.5*threshold,9,184
50,800,5.48,1.5*threshold,9,186
50,800,5.48,1.5*threshold,9,189
50,800,5.48,1.5*threshold,9,191
50,800,5.48,1.5*threshold,9,194
50,800,5.48,1.5*threshold,9,196
50,800,5.48,1.5*threshold,9,199
50,800,5.48,1.5*threshold,9,201
50,800,5.48,1.5*threshold,9,204
50,800,5.48,1.5*threshold,9,206
50,800,5.48,1.5*threshold,9,209
50,800,5.48,1.5*threshold,9,211
50,800,5.48,1.5*threshold,9,214
50,800,5.48,1.5*threshold,9,216
50,800,5.48,1.5*threshold,9,219
50,800,5.48,1.5*threshold,9,221
50,800,5.48,1.5*threshold,9,224
50,800,5.48,1.5*threshold,9,226
50,800,5.48,1.5*threshold,9,229
50,800,5.48,1.5*threshold,9,231
50,800,5.48,1.5*threshold,9,234
50,800,5.48,1.5*threshold,9,236
50,800,5.48,1.5*threshold,9,239
50,800,5.48,1.5*threshold,9,241
50,800,5.48,1.5*threshold,9,244
50,800,5.48,1.5*threshold,9,246
50,800,5.48,1.5*threshold,9,249
50,800,5.48,1.5*threshold,9,251
50,800,5.48,1.5*threshold,9,254
50,800,5.48,1.5*threshold,9,256
50,800,5.48,1.5*threshold,9,259
50,800,5.48,1.5*threshold,9,261
50,800,5.48,1.5*threshold,9,264
50,800,5.48,1.5*threshold,9,266
50,800,5.48,1.5*threshold,9,270
50,800,5.48,1.5*threshold,9,273
50,800,5.48,1.5*threshold,9,275
50,800,5.48,1.5*threshold,9,278
50,800,5.48,1.5*threshold,9,280
50,800,5.48,1.5*threshold,9,283
50,800,5.48,1.5*threshold,9,285
50,800,5.48,1.5*threshold,9,288
50,800,5.48,1.5*threshold,9,290
50,800,5.48,1.5*threshold,9,293
50,800,5.48,1.5*threshold,9,295
50,800,5.48,1.5*threshold,9,298
50,800,5.48,1.5*threshold,10,1
50,800,5.48,1.5*threshold,10,4
50,800,5.48,1.5*threshold,10,6
50,800,5.48,1.5*threshold,10,9
50,800,5.48,1.5*threshold,10,11
50,800,5.48,1.5*threshold,10,14
50,800,5.48,1.5*threshold,10,16
50,800,5.48,1.5*threshold,10,19
50,800,5.48,1.5*threshold,10,21
50,800,5.48,1.5*threshold,10,24
50,800,5.48,1.5*threshold,10,26
50,800,5.48,1.5*threshold,10,29
50,800,5.48,1.5*threshold,10,31
50,800,5.48,1.5*threshold,10,34
50,800,5.48,1.5*threshold,10,36
50,800,5.48,1.5*threshold,10,39
50,800,5.48,1.5*threshold,10,41
50,800,5.48,1.5*threshold,10,44
50,800,5.48,1.5*threshold,10,46
50,800,5.48,1.5*threshold,10,49
50,800,5.48,1.5*threshold,10,51
50,800,5.48,1.5*threshold,10,54
50,800,5.48,1.5*threshold,10,56
50,800,5.48,1.5*threshold,10,59
50,800,5.48,1.5*threshold,10,61
50,800,5.48,1.5*threshold,10,64
50,800,5.48,1.5*threshold,10,66
50,800,5.48,1.5*threshold,10,69
50,800,5.48,1.5*threshold,10,71
50,800,5.48,1.5*threshold,10,74
50,800,5.48,1.5*threshold,10,76
50,800,5.48,1.5*threshold,10,79
50,800,5.48,1.5*threshold,10,81
50,800,5.48,1.5*threshold,10,84
50,800,5.48,1.5*threshold,10,86
50,800,5.48,1.5*threshold,10,89
50,800,5.48,1.5*threshold,10,91
50,800,5.48,1.5*threshold,10,94
50,800,5.48,1.5*threshold,10,96
50,800,5.48,1.5*threshold,10,99
50,800,5.48,1.5*threshold,10,101
50,800,5.48,1.5*threshold,10,104
50,800,5.48,1.5*threshold,10,106
50,800,5.48,1.5*threshold,10,110
50,800,5.48,1.5*threshold,10,113
50,800,5.48,1.5*threshold,10,115
50,800,5.48,1.5*threshold,10,118
50,800,5.48,1.5*threshold,10,120
50,800,5.48,1.5*threshold,10,123
50,800,5.48,1.5*threshold,10,129
50,800,5.48,1.5*threshold,10,131
50,800,5.48,1.5*threshold,10,134
50,800,5.48,1.5*threshold,10,136
50,800,5.48,1.5*threshold,10,139
50,800,5.48,1.5*threshold,10,144
50,800,5.48,1.5*threshold,10,146
50,800,5.48,1.5*threshold,10,149
50,800,5.48,1.5*threshold,10,151
50,800,5.48,1.5*threshold,10,154
50,800,5.48,1.5*threshold,10,156
50,800,5.48,1.5*threshold,10,159
50,800,5.48,1.5*threshold,10,161
50,800,5.48,1.5*threshold,10,164
50,800,5.48,1.5*threshold,10,166
50,800,5.48,1.5*threshold,10,169
50,800,5.48,1.5*threshold,10,171
50,800,5.48,1.5*threshold,10,174
50,800,5.48,1.5*threshold,10,176
50,800,5.48,1.5*threshold,10,179
50,800,5.48,1.5*threshold,10,181
50,800,5.48,1.5*threshold,10,184
50,800,5.48,1.5*threshold,10,186
50,800,5.48,1.5*threshold,10,189
50,800,5.48,1.5*threshold,10,191
50,800,5.48,1.5*threshold,10,194
50,800,5.48,1.5*threshold,10,196
50,800,5.48,1.5*threshold,10,199
50,800,5.48,1.5*threshold,10,201
50,800,5.48,1.5*threshold,10,204
50,800,5.48,1.5*threshold,10,206
50,800,5.48,1.5*threshold,10,209
50,800,5.48,1.5*threshold,10,211
50,800,5.48,1.5*threshold,10,214
50,800,5.48,1.5*threshold,10,216
50,800,5.48,1.5*threshold,10,219
50,800,5.48,1.5*threshold,10,221
50,800,5.48,1.5*threshold,10,224
50,800,5.48,1.5*threshold,10,226
50,800,5.48,1.5*threshold,10,229
50,800,5.48,1.5*threshold,10,231
50,800,5.48,1.5*threshold,10,234
50,800,5.48,1.5*threshold,10,236
50,800,5.48,1.5*threshold,10,239
50,800,5.48,1.5*threshold,10,241
50,800,5.48,1.5*threshold,10,244
50,800,5.48,1.5*threshold,10,246
50,800,5.48,1.5*threshold,10,250
50,800,5.48,1.5*threshold,10,253
50,800,5.48,1.5*threshold,10,255
50,800,5.48,1.5*threshold,10,258
50,800,5.48,1.5*threshold,10,260
50,800,5.48,1.5*threshold,10,263
50,800,5.48,1.5*threshold,10,265
50,800,5.48,1.5*threshold,10,268
50,800,5.48,1.5*threshold,10,270
50,800,5.48,1.5*threshold,10,273
50,800,5.48,1.5*threshold,10,275
50,800,5.48,1.5*threshold,10,278
50,800,5.48,1.5*threshold,10,280
50,800,5.48,1.5*threshold,10,284
50,800,5.48,1.5*threshold,10,286
50,800,5.48,1.5*threshold,10,289
50,800,5.48,1.5*threshold,10,291
50,800,5.48,1.5*threshold,10,294
50,800,5.48,1.5*threshold,10,296
50,800,5.48,1.5*threshold,10,299
50,800,5.48,1.5*threshold,11,1
50,800,5.48,1.5*threshold,11,4
50,800,5.48,1.5*threshold,11,6
50,800,5.48,1.5*threshold,11,9
50,800,5.48,1.5*threshold,11,11
50,800,5.48,1.5*threshold,11,14
50,800,5.48,1.5*threshold,11,16
50,800,5.48,1.5*threshold,11,19
50,800,5.48,1.5*threshold,11,24
50,800,5.48,1.5*threshold,11,26
50,800,5.48,1.5*threshold,11,29
50,800,5.48,1.5*threshold,11,31
50,800,5.48,1.5*threshold,11,34
50,800,5.48,1.5*threshold,11,36
50,800,5.48,1.5*threshold,11,39
50,800,5.48,1.5*threshold,11,41
50,800,5.48,1.5*threshold,11,44
50,800,5.48,1.5*threshold,11,46
50,800,5.48,1.5*threshold,11,49
50,800,5.48,1.5*threshold,11,51
50,800,5.48,1.5*threshold,11,54
50,800,5.48,1.5*threshold,11,56
50,800,5.48,1.5*threshold,11,59
50,800,5.48,1.5*threshold,11,61
50,800,5.48,1.5*threshold,11,64
50,800,5.48,1.5*threshold,11,66
50,800,5.48,1.5*threshold,11,69
50,800,5.48,1.5*threshold,11,71
50,800,5.48,1.5*threshold,11,74
50,800,5.48,1.5*threshold,11,76
50,800,5.48,1.5*threshold,11,79
50,800,5.48,1.5*threshold,11,81
50,800,5.48,1.5*threshold,11,84
50,800,5.48,1.5*threshold,11,86
50,800,5.48,1.5*threshold,11,89
50,800,5.48,1.5*threshold,11,91
50,800,5.48,1.5*threshold,11,94
50,800,5.48,1.5*threshold,11,96
50,800,5.48,1.5*threshold,11,99
50,800,5.48,1.5*threshold,11,101
50,800,5.48,1.5*threshold,11,104
50,800,5.48,1.5*threshold,11,106
50,800,5.48,1.5*threshold,11,109
50,800,5.48,1.5*threshold,11,111
50,800,5.48,1.5*threshold,11,114
50,800,5.48,1.5*threshold,11,116
50,800,5.48,1.5*threshold,11,119
50,800,5.48,1.5*threshold,11,121
50,800,5.48,1.5*threshold,11,124
50,800,5.48,1.5*threshold,11,126
50,800,5.48,1.5*threshold,11,129
50,800,5.48,1.5*threshold,11,131
50,800,5.48,1.5*threshold,11,134
50,800,5.48,1.5*threshold,11,136
50,800,5.48,1.5*threshold,11,139
50,800,5.48,1.5*threshold,11,141
50,800,5.48,1.5*threshold,11,144
50,800,5.48,1.5*threshold,11,146
50,800,5.48,1.5*threshold,11,149
50,800,5.48,1.5*threshold,11,151
50,800,5.48,1.5*threshold,11,154
50,800,5.48,1.5*threshold,11,157
50,800,5.48,1.5*threshold,11,159
50,800,5.48,1.5*threshold,11,161
50,800,5.48,1.5*threshold,11,165
50,800,5.48,1.5*threshold,11,168
50,800,5.48,1.5*threshold,11,170
50,800,5.48,1.5*threshold,11,173
50,800,5.48,1.5*threshold,11,175
50,800,5.48,1.5*threshold,11,179
